2023-12-11 20:47:24,008 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:47:24,017 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:47:24,018 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:47:25,656 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:48:48,991 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:48:48,992 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:48:56,455 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:48:56,500 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:48:56,501 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:50:13,360 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:23,790 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:23,791 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:30,272 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:30,322 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:30,322 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:32,723 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:32,728 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:32,728 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:34,394 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:34,397 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:34,399 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:37,044 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:37,051 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:37,052 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:39,149 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:39,155 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:39,156 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:41,408 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:41,417 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:41,418 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:42,541 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:42,762 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:42,762 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:45,594 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:45,598 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:45,599 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:46,818 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:51:46,825 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:51:46,826 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:51:48,810 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:07:05,798 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:07:05,800 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:08,409 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:08,429 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:08,429 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:10,060 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:10,067 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:10,067 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:12,261 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:12,270 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:12,271 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:13,844 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:13,853 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:13,855 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:16,594 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:16,882 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:16,883 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 21:08:26,558 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 21:08:26,564 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 21:08:26,565 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
